,name,id,FDA Approved
Gene::7465,WEE1,907,
Gene::5688,PSMA7,908,
Gene::598,BCL2L1,909,
Gene::8904,CPNE1,910,
Gene::2891,GRIA2,911,
Gene::2495,FTH1,912,
Gene::4967,OGDH,913,
Gene::481,ATP1B1,914,
Gene::64127,NOD2,915,
Gene::51706,CYB5R1,916,
Gene::10157,AASS,917,
Gene::4696,NDUFA3,918,
Gene::5096,PCCB,919,
Gene::4257,MGST1,920,
Gene::10632,ATP5L,921,
Gene::4259,MGST3,922,
Gene::2743,GLRB,923,
Gene::1136,CHRNA3,924,
Gene::10243,GPHN,925,
Gene::2892,GRIA3,926,
Gene::2556,GABRA3,927,
Gene::8029,CUBN,928,
Gene::7356,SCGB1A1,929,
Gene::2694,GIF,930,
Gene::3958,LGALS3,931,
Gene::2638,GC,932,
Gene::501,ALDH7A1,933,
Gene::7453,WARS,934,
Gene::30,ACAA1,935,
Gene::79587,CARS2,936,
Gene::160287,LDHAL6A,937,
Gene::25824,PRDX5,938,
Gene::51022,GLRX2,939,
Gene::51380,CSAD,940,
Gene::301,ANXA1,941,
Gene::54677,CROT,942,
Gene::11034,DSTN,943,
Gene::4353,MPO,944,
Gene::241,ALOX5AP,945,
Gene::6279,S100A8,946,
Gene::1991,ELANE,947,
Gene::1356,CP,948,
Gene::653509,SFTPA1,949,
Gene::6441,SFTPD,950,
Gene::9468,PCYT1B,951,
Gene::58,ACTA1,952,
Gene::59,ACTA2,953,
Gene::5130,PCYT1A,954,
Gene::154807,VKORC1L1,955,
Gene::151,ADRA2B,956,
Gene::886,CCKAR,957,
Gene::887,CCKBR,958,
Gene::5465,PPARA,959,
Gene::10062,NR1H3,960,
Gene::2168,FABP1,961,
Gene::3276,PRMT1,962,
Gene::358,AQP1,963,
Gene::8503,PIK3R3,964,
Gene::9446,GSTO1,965,
Gene::3948,LDHC,966,
Gene::9973,CCS,967,
Gene::4706,NDUFAB1,968,
Gene::2098,ESD,969,
Gene::2805,GOT1,970,
Gene::3358,HTR2C,971,
Gene::10247,HRSP12,972,
Gene::624,BDKRB2,973,
Gene::92483,LDHAL6B,974,
Gene::2950,GSTP1,975,
Gene::51601,LIPT1,976,
Gene::23549,DNPEP,977,
Gene::2653,GCSH,978,
Gene::8833,GMPS,979,
Gene::1192,CLIC1,980,
Gene::7001,PRDX2,981,
Gene::3418,IDH2,982,
Gene::8566,PDXK,983,
Gene::79154,DHRS11,984,
Gene::4329,ALDH6A1,985,
Gene::5236,PGM1,986,
Gene::5972,REN,987,
Gene::4074,M6PR,988,
Gene::5973,RENBP,989,
Gene::56901,NDUFA4L2,990,
Gene::57118,CAMK1D,991,
Gene::5164,PDK2,992,
Gene::1841,DTYMK,993,
Gene::51478,HSD17B7,994,
Gene::5352,PLOD2,995,
Gene::8883,NAE1,996,
Gene::9963,SLC23A1,997,
Gene::10016,PDCD6,998,
Gene::3861,KRT14,999,
Gene::5241,PGR,1000,
Gene::128,ADH5,1001,
Gene::5775,PTPN4,1002,
Gene::2101,ESRRA,1003,
Gene::22949,PTGR1,1004,
Gene::2155,F7,1005,
Gene::2152,F3,1006,
Gene::2677,GGCX,1007,
Gene::116085,SLC22A12,1008,
Gene::4718,NDUFC2,1009,
Gene::4712,NDUFB6,1010,
Gene::4731,NDUFV3,1011,
Gene::715,C1R,1012,
Gene::716,C1S,1013,
Gene::713,C1QB,1014,
Gene::5105,PCK1,1015,
Gene::7025,NR2F1,1016,
Gene::5916,RARG,1017,
Gene::547,KIF1A,1018,
Gene::5452,POU2F2,1019,
Gene::9971,NR1H4,1020,
Gene::91,ACVR1B,1021,
Gene::9970,NR1I3,1022,
Gene::8856,NR1I2,1023,
Gene::4306,NR3C2,1024,
Gene::3486,IGFBP3,1025,
Gene::5290,PIK3CA,1026,
Gene::57172,CAMK1G,1027,
Gene::2934,GSN,1028,
Gene::2904,GRIN2B,1029,
Gene::7533,YWHAH,1030,
Gene::3667,IRS1,1031,
Gene::9266,CYTH2,1032,
Gene::9265,CYTH3,1033,
Gene::1111,CHEK1,1034,
Gene::6424,SFRP4,1035,
Gene::3697,ITIH1,1036,
Gene::5159,PDGFRB,1037,
Gene::334,APLP2,1038,
Gene::1436,CSF1R,1039,
Gene::7372,UMPS,1040,
Gene::3562,IL3,1041,
Gene::95,ACY1,1042,
Gene::4843,NOS2,1043,
Gene::29968,PSAT1,1044,
Gene::26013,L3MBTL1,1045,
Gene::84790,TUBA1C,1046,
Gene::6817,SULT1A1,1047,
Gene::8467,SMARCA5,1048,
Gene::388697,HRNR,1049,
Gene::5165,PDK3,1050,
Gene::29920,PYCR2,1051,
Gene::5831,PYCR1,1052,
Gene::6238,RRBP1,1053,
Gene::10455,ECI2,1054,
Gene::487,ATP2A1,1055,
Gene::476,ATP1A1,1056,
Gene::8880,FUBP1,1057,
Gene::10093,ARPC4,1058,
Gene::5166,PDK4,1059,
Gene::3189,HNRNPH3,1060,
Gene::4629,MYH11,1061,
Gene::50809,HP1BP3,1062,
Gene::3295,HSD17B4,1063,
Gene::435,ASL,1064,
Gene::7357,UGCG,1065,
Gene::6574,SLC20A1,1066,
Gene::2595,GANC,1067,
Gene::994,CDC25B,1068,
Gene::9261,MAPKAPK2,1069,
Gene::4921,DDR2,1070,
Gene::2901,GRIK5,1071,
Gene::269,AMHR2,1072,
Gene::5210,PFKFB4,1073,
Gene::4301,MLLT4,1074,
Gene::79090,TRAPPC6A,1075,
Gene::58485,TRAPPC1,1076,
Gene::58190,CTDSP1,1077,
Gene::126003,TRAPPC5,1078,
Gene::27095,TRAPPC3,1079,
Gene::122553,TRAPPC6B,1080,
Gene::6339,SCNN1D,1081,
Gene::26225,ARL5A,1082,
Gene::1612,DAPK1,1083,
Gene::375,ARF1,1084,
Gene::6795,AURKC,1085,
Gene::5409,PNMT,1086,
Gene::23408,SIRT5,1087,
Gene::6352,CCL5,1088,
Gene::53944,CSNK1G1,1089,
Gene::9817,KEAP1,1090,
Gene::6303,SAT1,1091,
Gene::7454,WAS,1092,
Gene::3576,CXCL8,1093,
Gene::347733,TUBB2B,1094,
Gene::7317,UBA1,1095,
Gene::5151,PDE8A,1096,
Gene::6035,RNASE1,1097,
Gene::814,CAMK4,1098,
Gene::5602,MAPK10,1099,
Gene::80854,SETD7,1100,
Gene::6347,CCL2,1101,
Gene::1666,DECR1,1102,
Gene::5516,PPP2CB,1103,
Gene::5321,PLA2G4A,1104,
Gene::71,ACTG1,1105,
Gene::66002,CYP4F12,1106,
Gene::3060,HCRT,1107,
Gene::56953,NT5M,1108,
Gene::3786,KCNQ3,1109,
Gene::6037,RNASE3,1110,
Gene::9453,GGPS1,1111,
Gene::10599,SLCO1B1,1112,
Gene::123263,MTFMT,1113,
Gene::285242,HTR3E,1114,
Gene::7048,TGFBR2,1115,
Gene::7525,YES1,1116,
Gene::11253,MAN1B1,1117,
Gene::170572,HTR3C,1118,
Gene::2548,GAA,1119,
Gene::4319,MMP10,1120,
Gene::8703,B4GALT3,1121,
Gene::2044,EPHA5,1122,
Gene::345274,SLC10A6,1123,
Gene::6890,TAP1,1124,
Gene::6567,SLC16A2,1125,
Gene::87,ACTN1,1126,
Gene::5224,PGAM2,1127,
Gene::2395,FXN,1128,
Gene::5660,PSAP,1129,
Gene::10468,FST,1130,
Gene::2280,FKBP1A,1131,
Gene::5723,PSPH,1132,
Gene::205,AK4,1133,
Gene::55577,NAGK,1134,
Gene::7298,TYMS,1135,
Gene::471,ATIC,1136,
Gene::119391,GSTO2,1137,
Gene::203,AK1,1138,
Gene::200909,HTR3D,1139,
Gene::217,ALDH2,1140,
Gene::2841,GPR18,1141,
Gene::54575,UGT1A10,1142,
Gene::2947,GSTM3,1143,
Gene::3704,ITPA,1144,
Gene::8200,GDF5,1145,
Gene::10105,PPIF,1146,
Gene::644,BLVRA,1147,
Gene::5579,PRKCB,1148,
Gene::64805,P2RY12,1149,
Gene::208,AKT2,1150,
Gene::10390,CEPT1,1151,
Gene::2717,GLA,1152,
Gene::27430,MAT2B,1153,
Gene::6583,SLC22A4,1154,
Gene::2875,GPT,1155,
Gene::5898,RALA,1156,
Gene::56605,ERO1LB,1157,
Gene::6720,SREBF1,1158,
Gene::1950,EGF,1159,
Gene::5816,PVALB,1160,
Gene::190,NR0B1,1161,
Gene::8398,PLA2G6,1162,
Gene::1024,CDK8,1163,
Gene::4544,MTNR1B,1164,
Gene::9563,H6PD,1165,
Gene::8802,SUCLG1,1166,
Gene::2941,GSTA4,1167,
Gene::2952,GSTT1,1168,
Gene::815,CAMK2A,1169,
Gene::818,CAMK2G,1170,
Gene::4143,MAT1A,1171,
Gene::2762,GMDS,1172,
Gene::2582,GALE,1173,
Gene::4144,MAT2A,1174,
Gene::7264,TSTA3,1175,
Gene::5530,PPP3CA,1176,
Gene::3269,HRH1,1177,
Gene::8513,LIPF,1178,
Gene::6948,TCN2,1179,
Gene::79001,VKORC1,1180,
Gene::26229,B3GAT3,1181,
Gene::10188,TNK2,1182,
Gene::3055,HCK,1183,
Gene::8411,EEA1,1184,
Gene::4915,NTRK2,1185,
Gene::10461,MERTK,1186,
Gene::2167,FABP4,1187,
Gene::238,ALK,1188,
Gene::8399,PLA2G10,1189,
Gene::81027,TUBB1,1190,
Gene::84706,GPT2,1191,
Gene::590,BCHE,1192,
Gene::384,ARG2,1193,
Gene::383,ARG1,1194,
Gene::40,ASIC2,1195,
Gene::782,CACNB1,1196,
Gene::784,CACNB3,1197,
Gene::773,CACNA1A,1198,
Gene::55304,SPTLC3,1199,
Gene::1140,CHRNB1,1200,
Gene::5742,PTGS1,1201,
Gene::5740,PTGIS,1202,
Gene::1760,DMPK,1203,
Gene::3746,KCNC1,1204,
Gene::3190,HNRNPK,1205,
Gene::816,CAMK2B,1206,
Gene::403,ARL3,1207,
Gene::1103,CHAT,1208,
Gene::6531,SLC6A3,1209,
Gene::6821,SUOX,1210,
Gene::1716,DGUOK,1211,
Gene::2902,GRIN1,1212,
Gene::1137,CHRNA4,1213,
Gene::6096,RORB,1214,
Gene::6470,SHMT1,1215,
Gene::5306,PITPNA,1216,
Gene::2244,FGB,1217,
Gene::10724,MGEA5,1218,
Gene::94,ACVRL1,1219,
Gene::9332,CD163,1220,
Gene::2593,GAMT,1221,
Gene::9397,NMT2,1222,
Gene::3074,HEXB,1223,
Gene::8665,EIF3F,1224,
Gene::7084,TK2,1226,
Gene::373156,GSTK1,1227,
Gene::51067,YARS2,1228,
Gene::51727,CMPK1,1229,
Gene::462,SERPINC1,1230,
Gene::23395,LARS2,1231,
Gene::8803,SUCLA2,1232,
Gene::2232,FDXR,1233,
Gene::57505,AARS2,1234,
Gene::118881,COMTD1,1235,
Gene::5029,P2RY2,1236,
Gene::4598,MVK,1237,
Gene::6391,SDHC,1238,
Gene::54935,DUSP23,1239,
Gene::57591,MKL1,1240,
Gene::23761,PISD,1241,
Gene::9497,SLC4A7,1242,
Gene::80222,TARS2,1243,
Gene::79661,NEIL1,1244,
Gene::7422,VEGFA,1245,
Gene::3421,IDH3G,1246,
Gene::1198,CLK3,1247,
Gene::1509,CTSD,1248,
Gene::9,NAT1,1249,
Gene::89845,ABCC10,1250,
Gene::51181,DCXR,1251,
Gene::5050,PAFAH1B3,1252,
Gene::4779,NFE2L1,1253,
Gene::30833,NT5C,1254,
Gene::23576,DDAH1,1255,
Gene::27032,ATP2C1,1256,
Gene::6560,SLC12A4,1257,
Gene::1613,DAPK3,1258,
Gene::4758,NEU1,1259,
Gene::2729,GCLC,1260,
Gene::51426,POLK,1261,
Gene::2030,SLC29A1,1262,
Gene::7272,TTK,1263,
Gene::670,BPHL,1264,
Gene::1455,CSNK1G2,1265,
Gene::290,ANPEP,1266,
Gene::317,APAF1,1267,
Gene::280,AMY2B,1268,
Gene::7296,TXNRD1,1269,
Gene::9475,ROCK2,1270,
Gene::2237,FEN1,1271,
Gene::51174,TUBD1,1272,
Gene::7389,UROD,1273,
Gene::1241,LTB4R,1274,
Gene::5875,RABGGTA,1275,
Gene::6609,SMPD1,1276,
Gene::2050,EPHB4,1277,
Gene::10572,SIVA1,1278,
Gene::3290,HSD11B1,1279,
Gene::6751,SSTR1,1280,
Gene::6750,SST,1281,
Gene::6755,SSTR5,1282,
Gene::90134,KCNH7,1283,
Gene::51762,RAB8B,1284,
Gene::2263,FGFR2,1285,
Gene::350,APOH,1286,
Gene::3700,ITIH4,1287,
Gene::2954,GSTZ1,1288,
Gene::11188,NISCH,1289,
Gene::5979,RET,1290,
Gene::610,HCN2,1291,
Gene::212,ALAS2,1292,
Gene::6506,SLC1A2,1293,
Gene::2639,GCDH,1294,
Gene::567,B2M,1295,
Gene::2516,NR5A1,1296,
Gene::1814,DRD3,1297,
Gene::7010,TEK,1298,
Gene::5950,RBP4,1299,
Gene::6280,S100A9,1300,
Gene::873,CBR1,1301,
Gene::5791,PTPRE,1302,
Gene::26275,HIBCH,1303,
Gene::2550,GABBR1,1304,
Gene::1815,DRD4,1305,
Gene::3791,KDR,1306,
Gene::153,ADRB1,1307,
Gene::6300,MAPK12,1308,
Gene::1144,CHRND,1309,
Gene::8529,CYP4F2,1310,
Gene::8570,KHSRP,1311,
Gene::7275,TUB,1312,
Gene::1465,CSRP1,1313,
Gene::325,APCS,1314,
Gene::27036,SIGLEC7,1315,
Gene::2321,FLT1,1316,
Gene::6578,SLCO2A1,1317,
Gene::4582,MUC1,1318,
Gene::3561,IL2RG,1319,
Gene::9312,KCNB2,1320,
Gene::4130,MAP1A,1321,
Gene::79184,BRCC3,1322,
Gene::3643,INSR,1323,
Gene::10019,SH2B3,1324,
Gene::1132,CHRM4,1325,
Gene::7535,ZAP70,1326,
Gene::831,CAST,1327,
Gene::3780,KCNN1,1328,
Gene::2048,EPHB2,1329,
Gene::3702,ITK,1330,
Gene::5047,PAEP,1331,
Gene::586,BCAT1,1332,
Gene::219,ALDH1B1,1333,
Gene::10465,PPIH,1334,
Gene::6513,SLC2A1,1335,
Gene::5686,PSMA5,1336,
Gene::5902,RANBP1,1337,
Gene::6897,TARS,1338,
Gene::16,AARS,1339,
Gene::1656,DDX6,1340,
Gene::4282,MIF,1341,
Gene::6723,SRM,1342,
Gene::5216,PFN1,1343,
Gene::5690,PSMB2,1344,
Gene::52,ACP1,1345,
Gene::7791,ZYX,1346,
Gene::353,APRT,1347,
Gene::521,ATP5I,1348,
Gene::5478,PPIA,1349,
Gene::1511,CTSG,1350,
Gene::5689,PSMB1,1351,
Gene::5694,PSMB6,1352,
Gene::10268,RAMP3,1353,
Gene::54107,POLE3,1354,
Gene::54963,UCKL1,1355,
Gene::7371,UCK2,1356,
Gene::834,CASP1,1357,
Gene::6095,RORA,1358,
Gene::279,AMY2A,1359,
Gene::819,CAMLG,1360,
Gene::3934,LCN2,1361,
Gene::3737,KCNA2,1362,
Gene::34,ACADM,1363,
Gene::7923,HSD17B8,1364,
Gene::79731,NARS2,1365,
Gene::5188,GATB,1366,
Gene::4594,MUT,1367,
Gene::3029,HAGH,1368,
Gene::4200,ME2,1369,
Gene::3420,IDH3B,1370,
Gene::6570,SLC18A1,1371,
Gene::10797,MTHFD2,1372,
Gene::5832,ALDH18A1,1373,
Gene::513,ATP5D,1374,
Gene::1329,COX5B,1375,
Gene::55699,IARS2,1376,
Gene::10352,WARS2,1377,
Gene::3735,KARS,1378,
Gene::2746,GLUD1,1379,
Gene::36,ACADSB,1380,
Gene::1791,DNTT,1381,
Gene::23468,CBX5,1382,
Gene::2903,GRIN2A,1383,
Gene::2895,GRID2,1384,
Gene::4023,LPL,1385,
Gene::10840,ALDH1L1,1386,
Gene::5702,PSMC3,1387,
Gene::4543,MTNR1A,1388,
Gene::1234,CCR5,1389,
Gene::150,ADRA2A,1390,
Gene::21,ABCA3,1391,
Gene::4489,MT1A,1392,
Gene::59340,HRH4,1393,
Gene::53637,S1PR5,1394,
Gene::54331,GNG2,1395,
Gene::6752,SSTR2,1396,
Gene::1268,CNR1,1397,
Gene::6753,SSTR3,1398,
Gene::2864,FFAR1,1399,
Gene::3356,HTR2A,1400,
Gene::6509,SLC1A4,1401,
Gene::1977,EIF4E,1402,
Gene::6999,TDO2,1403,
Gene::11212,PROSC,1404,
Gene::26253,CLEC4E,1405,
Gene::3782,KCNN3,1406,
Gene::10423,CDIPT,1407,
Gene::3736,KCNA1,1408,
Gene::6505,SLC1A1,1409,
Gene::6554,SLC10A1,1410,
Gene::7056,THBD,1412,
Gene::785,CACNB4,1413,
Gene::3957,LGALS2,1414,
Gene::4134,MAP4,1415,
Gene::1456,CSNK1G3,1416,
Gene::1429,CRYZ,1417,
Gene::9344,TAOK2,1418,
Gene::23450,SF3B3,1419,
Gene::7097,TLR2,1420,
Gene::10728,PTGES3,1421,
Gene::5292,PIM1,1422,
Gene::5695,PSMB7,1423,
Gene::8140,SLC7A5,1424,
Gene::216,ALDH1A1,1425,
Gene::5685,PSMA4,1426,
Gene::221,ALDH3B1,1427,
Gene::5443,POMC,1428,
Gene::2645,GCK,1429,
Gene::124583,CANT1,1430,
Gene::55584,CHRNA9,1431,
Gene::1545,CYP1B1,1432,
Gene::55244,SLC47A1,1433,
Gene::51109,RDH11,1434,
Gene::4245,MGAT1,1435,
Gene::50814,NSDHL,1436,
Gene::2697,GJA1,1437,
Gene::1311,COMP,1438,
Gene::475,ATOX1,1439,
Gene::11157,LSM6,1440,
Gene::2339,FNTA,1441,
Gene::10846,PDE10A,1442,
Gene::652,BMP4,1443,
Gene::5957,RCVRN,1444,
Gene::836,CASP3,1445,
Gene::2492,FSHR,1446,
Gene::50484,RRM2B,1447,
Gene::9367,RAB9A,1448,
Gene::1181,CLCN2,1449,
Gene::875,CBS,1450,
Gene::11144,DMC1,1451,
Gene::763,CA5A,1452,
Gene::2235,FECH,1453,
Gene::2628,GATM,1454,
Gene::64902,AGXT2,1455,
Gene::23461,ABCA5,1456,
Gene::3965,LGALS9,1457,
Gene::5787,PTPRB,1458,
Gene::5753,PTK6,1459,
Gene::3827,KNG1,1460,
Gene::10135,NAMPT,1461,
Gene::5911,RAP2A,1462,
Gene::55851,PSENEN,1463,
Gene::80310,PDGFD,1464,
Gene::56616,DIABLO,1465,
Gene::378,ARF4,1466,
Gene::223,ALDH9A1,1467,
Gene::9945,GFPT2,1468,
Gene::4907,NT5E,1469,
Gene::112849,L3HYPDH,1470,
Gene::5444,PON1,1471,
Gene::1577,CYP3A5,1472,
Gene::6564,SLC15A1,1473,
Gene::2678,GGT1,1474,
Gene::3778,KCNMA1,1475,
Gene::735,C9,1476,
Gene::7436,VLDLR,1477,
Gene::540,ATP7B,1478,
Gene::10673,TNFSF13B,1479,
Gene::538,ATP7A,1480,
Gene::116,ADCYAP1,1481,
Gene::4318,MMP9,1482,
Gene::64386,MMP25,1483,
Gene::2006,ELN,1484,
Gene::6406,SEMG1,1485,
Gene::4069,LYZ,1486,
Gene::732,C8B,1487,
Gene::4314,MMP3,1488,
Gene::51734,MSRB1,1489,
Gene::2135,EXTL2,1490,
Gene::3614,IMPDH1,1491,
Gene::9836,LCMT2,1492,
Gene::100529063,BCL2L2-PABPN1,1493,
Gene::3763,KCNJ6,1494,
Gene::64499,TPSB2,1495,
Gene::4258,MGST2,1496,
Gene::493869,GPX8,1497,
Gene::8879,SGPL1,1498,
Gene::629,CFB,1499,
Gene::100293534,C4B_2,1500,
Gene::1675,CFD,1501,
Gene::51327,AHSP,1502,
Gene::5696,PSMB8,1503,
Gene::6697,SPR,1504,
Gene::124,ADH1A,1505,
Gene::6517,SLC2A4,1506,
Gene::39,ACAT2,1507,
Gene::1723,DHODH,1508,
Gene::1244,ABCC2,1509,
Gene::4313,MMP2,1510,
Gene::774,CACNA1B,1511,
Gene::1889,ECE1,1512,
Gene::6515,SLC2A3,1513,
Gene::152,ADRA2C,1514,
Gene::6927,HNF1A,1515,
Gene::112483,SAT2,1516,
Gene::3206,HOXA10,1517,
Gene::3291,HSD11B2,1518,
Gene::5267,SERPINA4,1519,
Gene::642,BLMH,1520,
Gene::5588,PRKCQ,1521,
Gene::4018,LPA,1522,
Gene::4321,MMP12,1523,
Gene::27071,DAPP1,1524,
Gene::116362,RBP7,1525,
Gene::51765,STK26,1526,
Gene::8312,AXIN1,1527,
Gene::6010,RHO,1528,
Gene::5527,PPP2R5C,1529,
Gene::5422,POLA1,1530,
Gene::51451,LCMT1,1531,
Gene::51807,TUBA8,1532,
Gene::2900,GRIK4,1533,
Gene::1717,DHCR7,1534,
Gene::64802,NMNAT1,1535,
Gene::5692,PSMB4,1536,
Gene::23657,SLC7A11,1537,
Gene::3177,SLC29A2,1538,
Gene::5320,PLA2G2A,1539,
Gene::6510,SLC1A5,1540,
Gene::6542,SLC7A2,1541,
Gene::1349,COX7B,1542,
Gene::3678,ITGA5,1543,
Gene::27035,NOX1,1544,
Gene::1719,DHFR,1545,
Gene::5693,PSMB5,1546,
Gene::54822,TRPM7,1547,
Gene::6535,SLC6A8,1548,
Gene::54583,EGLN1,1549,
Gene::50700,RDH8,1550,
Gene::10057,ABCC5,1551,
Gene::4514,COX3,1552,
Gene::6533,SLC6A6,1553,
Gene::4519,CYTB,1554,
Gene::6573,SLC19A1,1555,
Gene::4938,OAS1,1556,
Gene::29796,UQCR10,1557,
Gene::221357,GSTA5,1558,
Gene::5691,PSMB3,1559,
Gene::28231,SLCO4A1,1560,
Gene::11309,SLCO2B1,1561,
Gene::4905,NSF,1562,
Gene::5313,PKLR,1563,
Gene::1584,CYP11B1,1564,
Gene::4048,LTA4H,1565,
Gene::162417,NAGS,1566,
Gene::5860,QDPR,1567,
Gene::9254,CACNA2D2,1568,
Gene::55627,SMPD4,1569,
Gene::23042,PDXDC1,1570,
Gene::1317,SLC31A1,1571,
Gene::4835,NQO2,1572,
Gene::5243,ABCB1,1573,
Gene::2342,FNTB,1574,
Gene::340273,ABCB5,1575,
Gene::6507,SLC1A3,1576,
Gene::5229,PGGT1B,1577,
Gene::771,CA12,1578,
Gene::1497,CTNS,1579,
Gene::81502,HM13,1580,
Gene::6286,S100P,1581,
Gene::6541,SLC7A1,1582,
Gene::2935,GSPT1,1583,
Gene::7299,TYR,1584,
Gene::6536,SLC6A9,1585,
Gene::4643,MYO1E,1586,
Gene::2779,GNAT1,1587,
Gene::51611,DPH5,1588,
Gene::5427,POLE2,1589,
Gene::3105,HLA-A,1590,
Gene::3035,HARS,1591,
Gene::145482,PTGR2,1592,
Gene::10975,UQCR11,1593,
Gene::9052,GPRC5A,1594,
Gene::5333,PLCD1,1595,
Gene::1340,COX6B1,1596,
Gene::59338,PLEKHA1,1597,
Gene::9498,SLC4A8,1598,
Gene::2181,ACSL3,1599,
Gene::6558,SLC12A2,1600,
Gene::51393,TRPV2,1601,
Gene::2760,GM2A,1602,
Gene::1139,CHRNA7,1603,
Gene::54,ACP5,1604,
Gene::9479,MAPK8IP1,1605,
Gene::8858,PROZ,1606,
Gene::1593,CYP27A1,1607,
Gene::5217,PFN2,1608,
Gene::5550,PREP,1609,
Gene::3251,HPRT1,1610,
Gene::731,C8A,1611,
Gene::11096,ADAMTS5,1612,
Gene::7078,TIMP3,1613,
Gene::176,ACAN,1614,
Gene::4322,MMP13,1615,
Gene::2564,GABRE,1616,
Gene::8877,SPHK1,1617,
Gene::9262,STK17B,1618,
Gene::1604,CD55,1619,
Gene::1,A1BG,1620,
Gene::27010,TPK1,1621,
Gene::26873,OPLAH,1622,
Gene::410,ARSA,1623,
Gene::5480,PPIC,1624,
Gene::25973,PARS2,1625,
Gene::1128,CHRM1,1626,
Gene::9104,RGN,1627,
Gene::51686,OAZ3,1628,
Gene::249,ALPL,1629,
Gene::30814,PLA2G2E,1630,
Gene::1141,CHRNB2,1631,
Gene::1143,CHRNB4,1632,
Gene::4504,MT3,1633,
Gene::55239,OGFOD1,1634,
Gene::2745,GLRX,1635,
Gene::5037,PEBP1,1636,
Gene::2937,GSS,1637,
Gene::8942,KYNU,1638,
Gene::9061,PAPSS1,1639,
Gene::28232,SLCO3A1,1640,
Gene::150726,FBXO41,1641,
Gene::11255,HRH3,1642,
Gene::22820,COPG1,1643,
Gene::50632,CALY,1644,
Gene::64064,OXCT2,1645,
Gene::56922,MCCC1,1646,
Gene::3765,KCNJ9,1647,
Gene::347,APOD,1648,
Gene::3760,KCNJ3,1649,
Gene::1813,DRD2,1650,
Gene::121642,ALKBH2,1651,
Gene::4535,ND1,1652,
Gene::4540,ND5,1653,
Gene::4694,NDUFA1,1654,
Gene::4536,ND2,1655,
Gene::587,BCAT2,1656,
Gene::23464,GCAT,1657,
Gene::10495,ENOX2,1658,
Gene::6401,SELE,1659,
Gene::148,ADRA1A,1660,
Gene::147,ADRA1B,1661,
Gene::3577,CXCR1,1662,
Gene::146,ADRA1D,1663,
Gene::6324,SCN1B,1664,
Gene::10667,FARS2,1665,
Gene::51135,IRAK4,1666,
Gene::4124,MAN2A1,1667,
Gene::221079,ARL5B,1668,
Gene::5836,PYGL,1669,
Gene::10096,ACTR3,1670,
Gene::2110,ETFDH,1671,
Gene::2752,GLUL,1672,
Gene::91703,ACY3,1673,
Gene::23413,NCS1,1674,
Gene::2162,F13A1,1675,
Gene::1621,DBH,1677,
Gene::780,DDR1,1678,
Gene::7123,CLEC3B,1679,
Gene::6429,SRSF4,1680,
Gene::2081,ERN1,1681,
Gene::5534,PPP3R1,1682,
Gene::10095,ARPC1B,1683,
Gene::2193,FARSA,1684,
Gene::27349,MCAT,1685,
Gene::2819,GPD1,1686,
Gene::1129,CHRM2,1687,
Gene::51776,ZAK,1688,
Gene::6271,S100A1,1689,
Gene::7137,TNNI3,1690,
Gene::5337,PLD1,1691,
Gene::7402,UTRN,1692,
Gene::3992,FADS1,1693,
Gene::528,ATP6V1C1,1694,
Gene::6818,SULT1A3,1695,
Gene::3416,IDE,1696,
Gene::2104,ESRRG,1697,
Gene::653499,LGALS7B,1698,
Gene::1159,CKMT1B,1699,
Gene::1160,CKMT2,1700,
Gene::2584,GALK1,1701,
Gene::92935,MARS2,1702,
Gene::781,CACNA2D1,1703,
Gene::1588,CYP19A1,1704,
Gene::3106,HLA-B,1705,
Gene::2629,GBA,1706,
Gene::1800,DPEP1,1707,
Gene::5817,PVR,1708,
Gene::4060,LUM,1709,
Gene::1543,CYP1A1,1710,
Gene::22934,RPIA,1711,
Gene::4352,MPL,1712,
Gene::5618,PRLR,1713,
Gene::57664,PLEKHA4,1714,
Gene::6546,SLC8A1,1715,
Gene::770,CA11,1716,
Gene::1134,CHRNA1,1717,
Gene::285313,IGSF10,1718,
Gene::27284,SULT1B1,1719,
Gene::9429,ABCG2,1720,
Gene::56267,CCBL2,1721,
Gene::5741,PTH,1722,
Gene::11240,PADI2,1723,
Gene::6167,RPL37,1724,
Gene::1573,CYP2J2,1725,
Gene::1591,CYP24A1,1726,
Gene::2444,FRK,1727,
Gene::786,CACNG1,1728,
Gene::5646,PRSS3,1729,
Gene::3161,HMMR,1730,
Gene::486,FXYD2,1731,
Gene::6582,SLC22A2,1732,
Gene::7093,TLL2,1733,
Gene::1142,CHRNB3,1734,
Gene::1633,DCK,1735,
Gene::1512,CTSH,1736,
Gene::3375,IAPP,1737,
Gene::2897,GRIK1,1738,
Gene::132,ADK,1739,
Gene::27034,ACAD8,1740,
Gene::1370,CPN2,1741,
Gene::5053,PAH,1742,
Gene::3627,CXCL10,1743,
Gene::8644,AKR1C3,1744,
Gene::727,C5,1745,
Gene::825,CAPN3,1746,
Gene::480,ATP1A4,1747,
Gene::2555,GABRA2,1748,
Gene::2557,GABRA4,1749,
Gene::26,AOC1,1750,
Gene::3274,HRH2,1751,
Gene::6335,SCN9A,1752,
Gene::8435,SOAT2,1753,
Gene::3569,IL6,1754,
Gene::4317,MMP8,1755,
Gene::4312,MMP1,1756,
Gene::1152,CKB,1757,
